timestamp,home_id,energy_consumption_kWh,power_consumption_W,voltage,current,temperature_setting_C,occupancy_status,appliance,usage_duration_minutes,device_status,room_location,season,day_of_week,hour_of_day,holiday,peak_hour_flag,appliance_category,appliance_type,weather_condition,outside_temperature_C,humidity_percent,energy_cost_rs,carbon_emission_kg,waste_flag
2024-01-04 03:00:00,H181,0.3,1200,230,5.22,30,Occupied,Microwave,15,ON,Living Room,Winter,Thursday,3,No,0,Medium,Cooking,Normal,20,49,2.1,0.25,0
2024-01-04 03:30:00,H133,0.1,100,240,0.42,20,Vacant,TV,60,ON,Hall,Winter,Friday,3,No,0,Low,Entertainment,Normal,20,85,0.7,0.08,1
2024-01-04 04:00:00,H067,2.4,1200,220,5.45,22,Occupied,Microwave,120,OFF,Kitchen,Winter,Saturday,4,No,0,Medium,Cooking,Normal,20,79,16.8,1.97,0
2024-01-04 04:30:00,H103,0.1,200,220,0.91,24,Vacant,Fridge,30,OFF,Living Room,Winter,Sunday,4,Yes,0,Medium,Cooling,Normal,20,55,0.7,0.08,0
2024-01-04 05:00:00,H128,0.08,40,240,0.17,30,Occupied,Light,120,ON,Study Room,Winter,Monday,5,No,0,Low,Lighting,Cold,12,59,0.56,0.07,0
2024-01-04 05:30:00,H001,0.05,70,240,0.29,22,Occupied,Fan,45,OFF,Bedroom,Winter,Tuesday,5,No,0,Low,Ventilation,Normal,20,44,0.35,0.04,0
2024-01-04 06:00:00,H001,0.02,40,230,0.17,30,Occupied,Light,30,ON,Study Room,Winter,Wednesday,6,No,0,Low,Lighting,Cold,18,74,0.14,0.02,0
2024-01-04 06:30:00,H012,1.0,2000,230,8.7,24,Occupied,Water Heater,30,ON,Bedroom,Winter,Thursday,6,No,0,High,Heating,Normal,18,84,7.0,0.82,0
2024-01-04 07:00:00,H039,0.15,200,230,0.87,28,Occupied,Fridge,45,ON,Bedroom,Winter,Friday,7,No,0,Medium,Cooling,Cold,14,80,1.05,0.12,0
2024-01-04 07:30:00,H112,0.07,100,220,0.45,28,Occupied,TV,45,ON,Hall,Winter,Saturday,7,Yes,0,Low,Entertainment,Cold,12,63,0.49,0.06,0
2024-01-04 08:00:00,H129,0.02,40,230,0.17,30,Occupied,Light,30,ON,Dining Room,Winter,Sunday,8,No,0,Low,Lighting,Normal,20,68,0.14,0.02,0
2024-01-04 08:30:00,H127,0.03,100,230,0.43,28,Occupied,TV,15,ON,Kitchen,Winter,Monday,8,No,0,Low,Entertainment,Cold,18,60,0.21,0.02,0
2024-01-04 09:00:00,H060,0.5,1000,220,4.55,30,Occupied,Iron,30,ON,Dining Room,Winter,Tuesday,9,No,0,Medium,Clothing,Cold,16,64,3.5,0.41,0
2024-01-04 09:30:00,H072,0.05,100,220,0.45,26,Occupied,TV,30,ON,Study Room,Winter,Wednesday,9,No,0,Low,Entertainment,Cold,16,42,0.35,0.04,0
2024-01-04 10:00:00,H107,2.4,1200,240,5.0,28,Vacant,Microwave,120,ON,Living Room,Winter,Thursday,10,No,0,Medium,Cooking,Normal,20,55,16.8,1.97,1
2024-01-04 10:30:00,H095,0.12,500,220,2.27,28,Occupied,Washing Machine,15,ON,Bedroom,Winter,Friday,10,No,0,Medium,Laundry,Cold,14,81,0.84,0.1,0
2024-01-04 11:00:00,H129,1.2,1200,220,5.45,26,Occupied,Microwave,60,OFF,Dining Room,Winter,Saturday,11,No,0,Medium,Cooking,Cold,14,82,8.4,0.98,0
2024-01-04 11:30:00,H189,0.25,1000,220,4.55,18,Occupied,Iron,15,OFF,Study Room,Winter,Sunday,11,No,0,Medium,Clothing,Cold,12,74,1.75,0.2,0
2024-01-04 12:00:00,H186,0.5,500,240,2.08,18,Occupied,Washing Machine,60,ON,Hall,Winter,Monday,12,No,0,Medium,Laundry,Cold,12,50,3.5,0.41,0
2024-01-04 12:30:00,H153,0.05,100,240,0.42,22,Occupied,TV,30,ON,Bedroom,Winter,Tuesday,12,No,0,Low,Entertainment,Normal,20,84,0.35,0.04,0
2024-01-04 13:00:00,H005,0.11,150,240,0.62,20,Occupied,Computer,45,ON,Dining Room,Winter,Wednesday,13,No,0,Low,Work,Cold,20,51,0.77,0.09,0
2024-01-04 13:30:00,H111,0.1,200,230,0.87,18,Occupied,Fridge,30,ON,Study Room,Winter,Thursday,13,No,0,Medium,Cooling,Normal,18,85,0.7,0.08,0
2024-01-04 14:00:00,H098,0.11,150,220,0.68,28,Occupied,Computer,45,ON,Study Room,Winter,Friday,14,No,0,Low,Work,Normal,20,43,0.77,0.09,0
2024-01-04 14:30:00,H001,0.04,70,230,0.3,28,Occupied,Fan,30,OFF,Study Room,Winter,Saturday,14,No,0,Low,Ventilation,Cold,18,55,0.28,0.03,0
2024-01-04 15:00:00,H119,0.1,100,230,0.43,22,Occupied,TV,60,ON,Bedroom,Winter,Sunday,15,Yes,0,Low,Entertainment,Normal,20,57,0.7,0.08,0
2024-01-04 15:30:00,H068,0,1000,230,4.35,20,Occupied,Iron,0,OFF,Bedroom,Winter,Monday,15,No,0,Medium,Clothing,Cold,16,73,0,0.0,0
2024-01-04 16:00:00,H056,0.3,1200,240,5.0,30,Occupied,Microwave,15,ON,Study Room,Winter,Tuesday,16,No,0,Medium,Cooking,Normal,14,51,2.1,0.25,0
2024-01-04 16:30:00,H010,1.2,1200,230,5.22,18,Occupied,Microwave,60,ON,Study Room,Winter,Wednesday,16,No,0,Medium,Cooking,Normal,20,66,8.4,0.98,0
2024-01-04 17:00:00,H140,0.01,40,230,0.17,22,Vacant,Light,15,ON,Living Room,Winter,Thursday,17,No,0,Low,Lighting,Cold,14,40,0.07,0.01,1
2024-01-04 17:30:00,H113,2.0,1000,230,4.35,24,Vacant,Iron,120,ON,Study Room,Winter,Friday,17,No,0,Medium,Clothing,Normal,18,68,14.0,1.64,1
2024-01-04 18:00:00,H018,5.0,2000,220,9.09,28,Occupied,Water Heater,150,ON,Study Room,Winter,Saturday,18,No,0,High,Heating,Normal,12,62,35.0,4.1,0
2024-01-04 18:30:00,H012,4.5,1500,230,6.52,22,Occupied,AC,180,ON,Kitchen,Winter,Sunday,18,No,0,High,Cooling,Normal,20,80,31.5,3.69,0
2024-01-04 19:00:00,H135,0.5,200,220,0.91,20,Occupied,Fridge,150,ON,Bedroom,Winter,Monday,19,No,1,Medium,Cooling,Cold,12,59,3.5,0.41,0
2024-01-04 19:30:00,H182,4.0,2000,220,9.09,24,Occupied,Water Heater,120,OFF,Study Room,Winter,Tuesday,19,No,1,High,Heating,Cold,12,59,28.0,3.28,0
2024-01-04 20:00:00,H034,0.3,200,220,0.91,24,Occupied,Fridge,90,ON,Hall,Winter,Wednesday,20,No,1,Medium,Cooling,Cold,20,45,2.1,0.25,0
2024-01-04 20:30:00,H048,0.2,200,220,0.91,26,Occupied,Fridge,60,ON,Bedroom,Winter,Thursday,20,No,1,Medium,Cooling,Normal,16,46,1.4,0.16,0
2024-01-04 21:00:00,H135,1.25,500,220,2.27,26,Occupied,Washing Machine,150,ON,Study Room,Winter,Friday,21,No,1,Medium,Laundry,Cold,16,49,8.75,1.02,0
2024-01-04 21:30:00,H087,0.3,100,220,0.45,26,Occupied,TV,180,OFF,Study Room,Winter,Saturday,21,Yes,1,Low,Entertainment,Normal,14,60,2.1,0.25,0
2024-01-04 22:00:00,H090,3.0,2000,240,8.33,20,Occupied,Water Heater,90,ON,Living Room,Winter,Sunday,22,No,1,High,Heating,Cold,18,47,21.0,2.46,0
2024-01-04 22:30:00,H106,3.0,1000,240,4.17,22,Occupied,Iron,180,ON,Hall,Winter,Monday,22,No,1,Medium,Clothing,Normal,12,84,21.0,2.46,0
2024-01-04 23:00:00,H139,0.3,1200,220,5.45,22,Occupied,Microwave,15,ON,Dining Room,Winter,Tuesday,23,No,0,Medium,Cooking,Normal,16,48,2.1,0.25,0
2024-01-04 23:30:00,H186,0.02,40,230,0.17,18,Occupied,Light,30,OFF,Kitchen,Winter,Wednesday,23,No,0,Low,Lighting,Cold,18,55,0.14,0.02,0
2024-01-05 00:00:00,H156,0.11,150,230,0.65,18,Vacant,Computer,45,ON,Study Room,Winter,Thursday,0,No,0,Low,Work,Cold,14,79,0.77,0.09,1
2024-01-05 00:30:00,H138,0.2,100,230,0.43,30,Occupied,TV,120,ON,Living Room,Winter,Friday,0,No,0,Low,Entertainment,Cold,18,83,1.4,0.16,0
2024-01-05 01:00:00,H077,0.03,100,220,0.45,18,Occupied,TV,15,OFF,Kitchen,Winter,Saturday,1,No,0,Low,Entertainment,Normal,18,66,0.21,0.02,0
2024-01-05 01:30:00,H028,0.02,40,230,0.17,28,Occupied,Light,30,ON,Bedroom,Winter,Sunday,1,Yes,0,Low,Lighting,Normal,20,72,0.14,0.02,0
2024-01-05 02:00:00,H072,0.25,500,220,2.27,28,Vacant,Washing Machine,30,OFF,Living Room,Winter,Monday,2,No,0,Medium,Laundry,Cold,20,73,1.75,0.2,0
2024-01-05 02:30:00,H038,0.5,1000,240,4.17,18,Occupied,Iron,30,ON,Kitchen,Winter,Tuesday,2,No,0,Medium,Clothing,Normal,12,45,3.5,0.41,0
2024-01-05 03:00:00,H123,0.12,500,220,2.27,18,Occupied,Washing Machine,15,ON,Hall,Winter,Wednesday,3,No,0,Medium,Laundry,Normal,18,79,0.84,0.1,0
2024-01-05 03:30:00,H065,1.2,1200,240,5.0,20,Occupied,Microwave,60,ON,Living Room,Winter,Thursday,3,No,0,Medium,Cooking,Cold,14,59,8.4,0.98,0
2024-01-05 04:00:00,H041,0,500,230,2.17,28,Occupied,Washing Machine,0,OFF,Living Room,Winter,Friday,4,No,0,Medium,Laundry,Normal,14,46,0,0.0,0
2024-01-05 04:30:00,H065,1.12,1500,240,6.25,18,Vacant,AC,45,ON,Study Room,Winter,Saturday,4,No,0,High,Cooling,Cold,14,46,7.84,0.92,1
2024-01-05 05:00:00,H069,3.0,1500,220,6.82,30,Vacant,AC,120,ON,Hall,Winter,Sunday,5,No,0,High,Cooling,Normal,14,45,21.0,2.46,1
2024-01-05 05:30:00,H005,0.03,40,220,0.18,18,Occupied,Light,45,ON,Dining Room,Winter,Monday,5,No,0,Low,Lighting,Cold,18,67,0.21,0.02,0
2024-01-05 06:00:00,H118,0.5,1000,230,4.35,18,Occupied,Iron,30,ON,Living Room,Winter,Tuesday,6,No,0,Medium,Clothing,Cold,14,47,3.5,0.41,0
2024-01-05 06:30:00,H005,0.07,70,220,0.32,24,Occupied,Fan,60,ON,Living Room,Winter,Wednesday,6,No,0,Low,Ventilation,Normal,20,65,0.49,0.06,0
2024-01-05 07:00:00,H147,0.1,100,220,0.45,24,Occupied,TV,60,ON,Kitchen,Winter,Thursday,7,No,0,Low,Entertainment,Normal,18,41,0.7,0.08,0
2024-01-05 07:30:00,H093,1.2,1200,240,5.0,30,Partial,Microwave,60,ON,Dining Room,Winter,Friday,7,No,0,Medium,Cooking,Cold,14,80,8.4,0.98,0
2024-01-05 08:00:00,H148,0.15,200,230,0.87,22,Occupied,Fridge,45,ON,Study Room,Winter,Saturday,8,No,0,Medium,Cooling,Cold,18,63,1.05,0.12,0
2024-01-05 08:30:00,H115,0.5,1000,220,4.55,24,Partial,Iron,30,ON,Dining Room,Winter,Sunday,8,No,0,Medium,Clothing,Cold,14,44,3.5,0.41,0
2024-01-05 09:00:00,H011,0.05,200,230,0.87,20,Occupied,Fridge,15,ON,Dining Room,Winter,Monday,9,No,0,Medium,Cooling,Cold,12,83,0.35,0.04,0
2024-01-05 09:30:00,H107,0.11,150,220,0.68,18,Occupied,Computer,45,ON,Dining Room,Winter,Tuesday,9,No,0,Low,Work,Normal,12,78,0.77,0.09,0
2024-01-05 10:00:00,H037,0,1500,240,6.25,18,Vacant,AC,0,OFF,Study Room,Winter,Wednesday,10,No,0,High,Cooling,Cold,16,49,0,0.0,0
2024-01-05 10:30:00,H029,1.0,500,240,2.08,20,Vacant,Washing Machine,120,ON,Living Room,Winter,Thursday,10,No,0,Medium,Laundry,Normal,14,80,7.0,0.82,1
2024-01-05 11:00:00,H113,0.04,150,230,0.65,24,Vacant,Computer,15,ON,Bedroom,Winter,Friday,11,No,0,Low,Work,Cold,14,61,0.28,0.03,1
2024-01-05 11:30:00,H157,0.38,500,240,2.08,20,Vacant,Washing Machine,45,OFF,Living Room,Winter,Saturday,11,No,0,Medium,Laundry,Cold,20,56,2.66,0.31,0
2024-01-05 12:00:00,H167,1.12,1500,220,6.82,28,Occupied,AC,45,ON,Kitchen,Winter,Sunday,12,No,0,High,Cooling,Normal,14,56,7.84,0.92,0
2024-01-05 12:30:00,H016,0.15,200,220,0.91,22,Occupied,Fridge,45,OFF,Hall,Winter,Monday,12,No,0,Medium,Cooling,Cold,20,53,1.05,0.12,0
2024-01-05 13:00:00,H186,1.12,1500,230,6.52,28,Occupied,AC,45,OFF,Living Room,Winter,Tuesday,13,No,0,High,Cooling,Cold,18,65,7.84,0.92,0
2024-01-05 13:30:00,H124,0.07,150,230,0.65,26,Occupied,Computer,30,ON,Bedroom,Winter,Wednesday,13,No,0,Low,Work,Normal,20,63,0.49,0.06,0
2024-01-05 14:00:00,H135,0.02,40,230,0.17,26,Occupied,Light,30,ON,Bedroom,Winter,Thursday,14,No,0,Low,Lighting,Normal,18,63,0.14,0.02,0
2024-01-05 14:30:00,H037,0.6,1200,230,5.22,28,Occupied,Microwave,30,ON,Living Room,Winter,Friday,14,No,0,Medium,Cooking,Normal,20,54,4.2,0.49,0
2024-01-05 15:00:00,H098,0.05,70,220,0.32,18,Occupied,Fan,45,ON,Hall,Winter,Saturday,15,No,0,Low,Ventilation,Normal,18,67,0.35,0.04,0
2024-01-05 15:30:00,H125,4.0,2000,240,8.33,30,Vacant,Water Heater,120,ON,Hall,Winter,Sunday,15,No,0,High,Heating,Cold,16,71,28.0,3.28,1
2024-01-05 16:00:00,H178,0,200,230,0.87,24,Vacant,Fridge,0,OFF,Dining Room,Winter,Monday,16,No,0,Medium,Cooling,Normal,16,58,0,0.0,0
2024-01-05 16:30:00,H002,0.02,70,230,0.3,18,Occupied,Fan,15,ON,Hall,Winter,Tuesday,16,No,0,Low,Ventilation,Normal,12,50,0.14,0.02,0
2024-01-05 17:00:00,H030,0,1000,230,4.35,20,Vacant,Iron,0,OFF,Hall,Winter,Wednesday,17,No,0,Medium,Clothing,Cold,12,42,0,0.0,0
2024-01-05 17:30:00,H063,1.2,1200,240,5.0,22,Occupied,Microwave,60,ON,Bedroom,Winter,Thursday,17,No,0,Medium,Cooking,Normal,16,59,8.4,0.98,0
2024-01-05 18:00:00,H146,6.0,2000,230,8.7,24,Occupied,Water Heater,180,OFF,Study Room,Winter,Friday,18,No,0,High,Heating,Cold,20,81,42.0,4.92,0
2024-01-05 18:30:00,H043,0.5,500,230,2.17,18,Occupied,Washing Machine,60,ON,Study Room,Winter,Saturday,18,Yes,0,Medium,Laundry,Cold,20,44,3.5,0.41,0
2024-01-05 19:00:00,H050,0.45,150,220,0.68,20,Occupied,Computer,180,OFF,Kitchen,Winter,Sunday,19,No,1,Low,Work,Normal,12,62,3.15,0.37,0
2024-01-05 19:30:00,H131,2.4,1200,240,5.0,28,Occupied,Microwave,120,ON,Bedroom,Winter,Monday,19,No,1,Medium,Cooking,Cold,14,63,16.8,1.97,0
2024-01-05 20:00:00,H111,0.75,500,230,2.17,26,Occupied,Washing Machine,90,ON,Dining Room,Winter,Tuesday,20,No,1,Medium,Laundry,Cold,20,41,5.25,0.61,0
2024-01-05 20:30:00,H076,3.0,1500,240,6.25,26,Occupied,AC,120,ON,Dining Room,Winter,Wednesday,20,No,1,High,Cooling,Normal,14,84,21.0,2.46,0
2024-01-05 21:00:00,H077,0.75,500,240,2.08,28,Occupied,Washing Machine,90,ON,Kitchen,Winter,Thursday,21,No,1,Medium,Laundry,Cold,20,74,5.25,0.61,0
2024-01-05 21:30:00,H169,2.25,1500,240,6.25,18,Occupied,AC,90,ON,Dining Room,Winter,Friday,21,No,1,High,Cooling,Cold,20,85,15.75,1.84,0
2024-01-05 22:00:00,H197,4.0,2000,240,8.33,20,Occupied,Water Heater,120,ON,Kitchen,Winter,Saturday,22,No,1,High,Heating,Normal,18,59,28.0,3.28,0
2024-01-05 22:30:00,H155,4.0,2000,230,8.7,22,Occupied,Water Heater,120,OFF,Hall,Winter,Sunday,22,No,1,High,Heating,Normal,18,44,28.0,3.28,0
2024-01-05 23:00:00,H089,0.2,200,230,0.87,24,Vacant,Fridge,60,ON,Living Room,Winter,Monday,23,No,0,Medium,Cooling,Cold,12,76,1.4,0.16,1
2024-01-05 23:30:00,H189,0,150,220,0.68,22,Occupied,Computer,0,OFF,Study Room,Winter,Tuesday,23,No,0,Low,Work,Normal,20,45,0,0.0,0
2024-01-06 00:00:00,H024,0.07,70,240,0.29,30,Occupied,Fan,60,ON,Bedroom,Winter,Wednesday,0,No,0,Low,Ventilation,Normal,18,70,0.49,0.06,0
2024-01-06 00:30:00,H112,0,200,230,0.87,30,Vacant,Fridge,0,OFF,Dining Room,Winter,Thursday,0,No,0,Medium,Cooling,Cold,14,77,0,0.0,0
2024-01-06 01:00:00,H093,0,150,220,0.68,18,Occupied,Computer,0,OFF,Dining Room,Winter,Friday,1,No,0,Low,Work,Normal,12,61,0,0.0,0
2024-01-06 01:30:00,H065,0,100,220,0.45,26,Occupied,TV,0,OFF,Dining Room,Winter,Saturday,1,No,0,Low,Entertainment,Normal,20,42,0,0.0,0
2024-01-06 02:00:00,H038,0.14,70,240,0.29,28,Vacant,Fan,120,ON,Living Room,Winter,Sunday,2,No,0,Low,Ventilation,Cold,20,70,0.98,0.11,1
2024-01-06 02:30:00,H170,0.25,1000,220,4.55,18,Occupied,Iron,15,ON,Study Room,Winter,Monday,2,No,0,Medium,Clothing,Cold,16,70,1.75,0.2,0
2024-01-06 03:00:00,H119,0,40,240,0.17,28,Vacant,Light,0,OFF,Study Room,Winter,Tuesday,3,No,0,Low,Lighting,Cold,18,60,0,0.0,0
2024-01-06 03:30:00,H064,0.5,500,220,2.27,26,Occupied,Washing Machine,60,ON,Hall,Winter,Wednesday,3,No,0,Medium,Laundry,Normal,14,60,3.5,0.41,0
2024-01-06 04:00:00,H001,2.0,1000,230,4.35,24,Occupied,Iron,120,ON,Study Room,Winter,Thursday,4,No,0,Medium,Clothing,Cold,18,72,14.0,1.64,0
2024-01-06 04:30:00,H187,0,2000,220,9.09,30,Vacant,Water Heater,0,OFF,Bedroom,Winter,Friday,4,No,0,High,Heating,Cold,14,62,0,0.0,0
2024-01-06 05:00:00,H010,2.0,2000,230,8.7,22,Occupied,Water Heater,60,ON,Bedroom,Winter,Saturday,5,Yes,0,High,Heating,Cold,20,77,14.0,1.64,0
2024-01-06 05:30:00,H030,0.12,500,220,2.27,24,Occupied,Washing Machine,15,ON,Dining Room,Winter,Sunday,5,Yes,0,Medium,Laundry,Cold,14,74,0.84,0.1,0
2024-01-06 06:00:00,H186,0.2,200,220,0.91,18,Occupied,Fridge,60,ON,Kitchen,Winter,Monday,6,No,0,Medium,Cooling,Cold,16,78,1.4,0.16,0
2024-01-06 06:30:00,H015,0.5,2000,220,9.09,18,Occupied,Water Heater,15,ON,Kitchen,Winter,Tuesday,6,No,0,High,Heating,Normal,14,80,3.5,0.41,0
2024-01-06 07:00:00,H132,0.03,40,240,0.17,24,Partial,Light,45,ON,Kitchen,Winter,Wednesday,7,No,0,Low,Lighting,Cold,14,58,0.21,0.02,0
2024-01-06 07:30:00,H111,0.03,40,230,0.17,24,Occupied,Light,45,ON,Kitchen,Winter,Thursday,7,No,0,Low,Lighting,Cold,12,44,0.21,0.02,0
2024-01-06 08:00:00,H128,0.15,150,220,0.68,28,Occupied,Computer,60,ON,Hall,Winter,Friday,8,No,0,Low,Work,Normal,20,50,1.05,0.12,0
2024-01-06 08:30:00,H170,0.9,1200,230,5.22,18,Partial,Microwave,45,ON,Dining Room,Winter,Saturday,8,No,0,Medium,Cooking,Normal,14,63,6.3,0.74,0
2024-01-06 09:00:00,H099,0.07,70,220,0.32,18,Occupied,Fan,60,OFF,Study Room,Winter,Sunday,9,No,0,Low,Ventilation,Cold,12,74,0.49,0.06,0
2024-01-06 09:30:00,H052,1.5,1500,220,6.82,20,Partial,AC,60,ON,Bedroom,Winter,Monday,9,No,0,High,Cooling,Cold,16,52,10.5,1.23,0
2024-01-06 10:00:00,H092,1.12,1500,230,6.52,30,Vacant,AC,45,ON,Kitchen,Winter,Tuesday,10,No,0,High,Cooling,Normal,14,45,7.84,0.92,1
2024-01-06 10:30:00,H188,0.1,100,230,0.43,28,Vacant,TV,60,ON,Dining Room,Winter,Wednesday,10,No,0,Low,Entertainment,Cold,18,73,0.7,0.08,1
2024-01-06 11:00:00,H136,0.15,200,230,0.87,28,Occupied,Fridge,45,ON,Kitchen,Winter,Thursday,11,No,0,Medium,Cooling,Cold,18,76,1.05,0.12,0
2024-01-06 11:30:00,H190,0,1200,240,5.0,30,Vacant,Microwave,0,OFF,Study Room,Winter,Friday,11,No,0,Medium,Cooking,Cold,16,70,0,0.0,0
2024-01-06 12:00:00,H140,0.25,500,220,2.27,24,Occupied,Washing Machine,30,OFF,Hall,Winter,Saturday,12,No,0,Medium,Laundry,Normal,20,59,1.75,0.2,0
2024-01-06 12:30:00,H190,1.0,2000,240,8.33,24,Occupied,Water Heater,30,ON,Dining Room,Winter,Sunday,12,No,0,High,Heating,Normal,14,60,7.0,0.82,0
2024-01-06 13:00:00,H103,0.07,150,230,0.65,28,Occupied,Computer,30,ON,Kitchen,Winter,Monday,13,No,0,Low,Work,Normal,18,83,0.49,0.06,0
2024-01-06 13:30:00,H002,0.2,200,240,0.83,26,Occupied,Fridge,60,ON,Bedroom,Winter,Tuesday,13,No,0,Medium,Cooling,Normal,18,48,1.4,0.16,0
2024-01-06 14:00:00,H178,0.6,1200,230,5.22,24,Occupied,Microwave,30,ON,Dining Room,Winter,Wednesday,14,No,0,Medium,Cooking,Normal,12,69,4.2,0.49,0
2024-01-06 14:30:00,H060,1.12,1500,230,6.52,26,Occupied,AC,45,ON,Living Room,Winter,Thursday,14,No,0,High,Cooling,Cold,12,72,7.84,0.92,0
2024-01-06 15:00:00,H073,0.05,200,240,0.83,30,Occupied,Fridge,15,ON,Hall,Winter,Friday,15,No,0,Medium,Cooling,Normal,16,52,0.35,0.04,0
2024-01-06 15:30:00,H100,0,1200,240,5.0,26,Occupied,Microwave,0,OFF,Hall,Winter,Saturday,15,No,0,Medium,Cooking,Normal,12,40,0,0.0,0
2024-01-06 16:00:00,H040,0.05,100,230,0.43,22,Occupied,TV,30,ON,Kitchen,Winter,Sunday,16,Yes,0,Low,Entertainment,Normal,12,64,0.35,0.04,0
2024-01-06 16:30:00,H080,0.04,150,220,0.68,20,Occupied,Computer,15,ON,Hall,Winter,Monday,16,No,0,Low,Work,Normal,20,55,0.28,0.03,0
2024-01-06 17:00:00,H047,3.0,1500,230,6.52,28,Vacant,AC,120,OFF,Study Room,Winter,Tuesday,17,No,0,High,Cooling,Normal,16,50,21.0,2.46,0
2024-01-06 17:30:00,H155,0.03,40,230,0.17,30,Occupied,Light,45,OFF,Bedroom,Winter,Wednesday,17,No,0,Low,Lighting,Normal,12,77,0.21,0.02,0
2024-01-06 18:00:00,H176,3.0,1000,220,4.55,30,Occupied,Iron,180,ON,Dining Room,Winter,Thursday,18,No,0,Medium,Clothing,Cold,18,72,21.0,2.46,0
2024-01-06 18:30:00,H014,2.0,1000,240,4.17,22,Occupied,Iron,120,ON,Study Room,Winter,Friday,18,No,0,Medium,Clothing,Normal,14,74,14.0,1.64,0
2024-01-06 19:00:00,H092,1.0,500,230,2.17,26,Occupied,Washing Machine,120,OFF,Dining Room,Winter,Saturday,19,No,1,Medium,Laundry,Cold,16,61,7.0,0.82,0
2024-01-06 19:30:00,H013,0.1,40,230,0.17,26,Occupied,Light,150,ON,Hall,Winter,Sunday,19,Yes,1,Low,Lighting,Normal,18,55,0.7,0.08,0
2024-01-06 20:00:00,H045,3.0,1200,220,5.45,20,Occupied,Microwave,150,ON,Study Room,Winter,Monday,20,No,1,Medium,Cooking,Cold,18,80,21.0,2.46,0
2024-01-06 20:30:00,H044,1.5,1000,240,4.17,30,Occupied,Iron,90,ON,Study Room,Winter,Tuesday,20,No,1,Medium,Clothing,Cold,18,63,10.5,1.23,0
2024-01-06 21:00:00,H074,2.0,1000,220,4.55,28,Occupied,Iron,120,ON,Study Room,Winter,Wednesday,21,No,1,Medium,Clothing,Cold,14,69,14.0,1.64,0
2024-01-06 21:30:00,H013,1.0,500,220,2.27,26,Occupied,Washing Machine,120,ON,Bedroom,Winter,Thursday,21,No,1,Medium,Laundry,Normal,16,66,7.0,0.82,0
2024-01-06 22:00:00,H155,3.6,1200,220,5.45,24,Occupied,Microwave,180,ON,Hall,Winter,Friday,22,No,1,Medium,Cooking,Cold,16,85,25.2,2.95,0
2024-01-06 22:30:00,H043,0.5,200,220,0.91,28,Occupied,Fridge,150,ON,Dining Room,Winter,Saturday,22,No,1,Medium,Cooling,Cold,16,83,3.5,0.41,0
2024-01-06 23:00:00,H171,1.12,1500,240,6.25,20,Vacant,AC,45,ON,Dining Room,Winter,Sunday,23,Yes,0,High,Cooling,Cold,18,58,7.84,0.92,1
2024-01-06 23:30:00,H092,2.4,1200,240,5.0,28,Vacant,Microwave,120,ON,Study Room,Winter,Monday,23,No,0,Medium,Cooking,Normal,16,70,16.8,1.97,1
2024-01-07 00:00:00,H036,0.08,40,220,0.18,24,Vacant,Light,120,ON,Hall,Winter,Tuesday,0,No,0,Low,Lighting,Cold,20,83,0.56,0.07,1
2024-01-07 00:30:00,H035,1.0,1000,240,4.17,24,Occupied,Iron,60,OFF,Bedroom,Winter,Wednesday,0,No,0,Medium,Clothing,Cold,20,54,7.0,0.82,0
2024-01-07 01:00:00,H082,4.0,2000,220,9.09,30,Occupied,Water Heater,120,OFF,Study Room,Winter,Thursday,1,No,0,High,Heating,Cold,12,46,28.0,3.28,0
2024-01-07 01:30:00,H111,0.12,500,230,2.17,26,Vacant,Washing Machine,15,ON,Kitchen,Winter,Friday,1,No,0,Medium,Laundry,Cold,20,47,0.84,0.1,1
2024-01-07 02:00:00,H091,0.9,1200,220,5.45,18,Occupied,Microwave,45,ON,Study Room,Winter,Saturday,2,Yes,0,Medium,Cooking,Cold,16,47,6.3,0.74,0
2024-01-07 02:30:00,H058,1.2,1200,230,5.22,30,Vacant,Microwave,60,ON,Hall,Winter,Sunday,2,No,0,Medium,Cooking,Cold,20,51,8.4,0.98,1
2024-01-07 03:00:00,H068,0,500,220,2.27,18,Occupied,Washing Machine,0,OFF,Study Room,Winter,Monday,3,No,0,Medium,Laundry,Cold,16,54,0,0.0,0
2024-01-07 03:30:00,H009,0.04,150,240,0.62,28,Occupied,Computer,15,ON,Bedroom,Winter,Tuesday,3,No,0,Low,Work,Cold,18,64,0.28,0.03,0
2024-01-07 04:00:00,H075,2.0,1000,220,4.55,18,Occupied,Iron,120,ON,Kitchen,Winter,Wednesday,4,No,0,Medium,Clothing,Cold,18,56,14.0,1.64,0
2024-01-07 04:30:00,H096,2.4,1200,220,5.45,28,Vacant,Microwave,120,ON,Dining Room,Winter,Thursday,4,No,0,Medium,Cooking,Cold,18,83,16.8,1.97,1
2024-01-07 05:00:00,H017,0.03,100,220,0.45,20,Occupied,TV,15,ON,Study Room,Winter,Friday,5,No,0,Low,Entertainment,Cold,20,57,0.21,0.02,0
2024-01-07 05:30:00,H198,0,200,230,0.87,22,Vacant,Fridge,0,OFF,Hall,Winter,Saturday,5,Yes,0,Medium,Cooling,Cold,20,82,0,0.0,0
2024-01-07 06:00:00,H135,0.05,200,240,0.83,26,Occupied,Fridge,15,ON,Kitchen,Winter,Sunday,6,No,0,Medium,Cooling,Normal,12,78,0.35,0.04,0
